,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_criterion,param_loss,param_max_depth,param_max_features,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
118,0.3420412063598633,0.008020135544569432,0.0003373146057128906,6.219755392289274e-06,0.003070177092762817,friedman_mse,huber,21,log2,7,432,"{'ccp_alpha': 0.003070177092762817, 'criterion': 'friedman_mse', 'loss': 'huber', 'max_depth': 21, 'max_features': 'log2', 'min_samples_split': 7, 'n_estimators': 432}",-1.1972061981419027,-1.4215330078854151,-1.2272895156436225,-1.2353056356547722,-1.1893928230461839,-1.2541454360743791,0.08547485647737452,350,-0.26994031936953417,-0.2578242508705034,-0.24874932403927483,-0.37296655306625204,-0.2823853116732014,-0.28637315180375317,0.04475477662344822
119,0.32231736183166504,0.0049520270774255646,0.0003328800201416016,2.7861330333693586e-06,0.07561662477198725,squared_error,huber,22,7,5,439,"{'ccp_alpha': 0.07561662477198725, 'criterion': 'squared_error', 'loss': 'huber', 'max_depth': 22, 'max_features': 7, 'min_samples_split': 5, 'n_estimators': 439}",-1.192100880703437,-1.310666378031219,-1.037279818670128,-1.3236198029227433,-1.0678617212572579,-1.1863057203169571,0.11882088589789419,242,-0.9481676762580602,-0.871691367220021,-0.9758452064189002,-0.9286215627412495,-0.9646484466325169,-0.9377948518541496,0.03668885507906093
120,0.00045447349548339845,3.396607173635125e-06,0.0,0.0,0.041947932665581895,squared_error,absolute_error,53,10,9,638,"{'ccp_alpha': 0.041947932665581895, 'criterion': 'squared_error', 'loss': 'absolute_error', 'max_depth': 53, 'max_features': 10, 'min_samples_split': 9, 'n_estimators': 638}",,,,,,,,421,,,,,,,
121,0.0004542350769042969,4.512099167703099e-06,0.0,0.0,0.08607147010568145,friedman_mse,absolute_error,23,10,6,155,"{'ccp_alpha': 0.08607147010568145, 'criterion': 'friedman_mse', 'loss': 'absolute_error', 'max_depth': 23, 'max_features': 10, 'min_samples_split': 6, 'n_estimators': 155}",,,,,,,,432,,,,,,,
122,0.0003677845001220703,3.855015360147044e-06,0.0,0.0,0.02575848662539398,friedman_mse,squared_error,50,8,8,439,"{'ccp_alpha': 0.02575848662539398, 'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 50, 'max_features': 8, 'min_samples_split': 8, 'n_estimators': 439}",,,,,,,,434,,,,,,,
123,0.1170842170715332,0.0010162686996350954,0.0002954959869384766,1.7623633015228586e-06,0.2462644229894301,squared_error,absolute_error,59,auto,2,258,"{'ccp_alpha': 0.2462644229894301, 'criterion': 'squared_error', 'loss': 'absolute_error', 'max_depth': 59, 'max_features': 'auto', 'min_samples_split': 2, 'n_estimators': 258}",-1.2539626903607644,-1.221681058703455,-1.0119938426264643,-1.2886088543732888,-1.1360698739131918,-1.1824632639954327,0.09912543570062081,232,-1.1196517532117582,-1.1285386583434647,-1.180534977383043,-1.112445338581821,-1.2194745759926127,-1.1521290607025398,0.04129986663129407
124,0.09897027015686036,0.007202387970630035,0.0003180503845214844,2.951001824715767e-06,0.002953181723278195,friedman_mse,squared_error,39,auto,7,396,"{'ccp_alpha': 0.002953181723278195, 'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 39, 'max_features': 'auto', 'min_samples_split': 7, 'n_estimators': 396}",-1.012535183618665,-1.5739354818369933,-1.356007118117071,-1.5878208844628063,-1.2959810681332176,-1.3652559472337504,0.21089276243893798,374,-0.24344683506829837,-0.2202449414058836,-0.22421657221404873,-0.23564366550325122,-0.23583994815490825,-0.23187839246927805,0.008458613856955266
125,0.4870408535003662,0.026898527661315556,0.0004453182220458984,1.5480986688973812e-05,0.04830530300025952,squared_error,absolute_error,46,1,9,534,"{'ccp_alpha': 0.04830530300025952, 'criterion': 'squared_error', 'loss': 'absolute_error', 'max_depth': 46, 'max_features': 1, 'min_samples_split': 9, 'n_estimators': 534}",-1.1947691970635084,-1.3152264044765851,-1.1005710054590288,-1.3267058338970394,-0.9904625601190844,-1.1855470002030493,0.12814559811646256,241,-0.5174479069291514,-0.3023781626261257,-0.32938896389049027,-0.4510047320239481,-0.5459961407046487,-0.4292431812348728,0.09792904568161227
126,0.1214597225189209,0.00119039788858406,0.0002839088439941406,6.306881224665565e-06,0.07746137439063687,friedman_mse,huber,59,1,6,185,"{'ccp_alpha': 0.07746137439063687, 'criterion': 'friedman_mse', 'loss': 'huber', 'max_depth': 59, 'max_features': 1, 'min_samples_split': 6, 'n_estimators': 185}",-1.295543542593008,-1.2561468838302217,-1.1072385685803847,-1.3048245424264167,-0.9383084086542409,-1.1804123892168545,0.14031252648933787,211,-0.9491213817150251,-0.8696555967609222,-0.8889511637178339,-0.9035375737201456,-0.9630110737568999,-0.9148553579341654,0.03559570558306484
127,0.0003757476806640625,4.9737567178364935e-06,0.0,0.0,0.39414586537984836,squared_error,squared_error,33,8,6,693,"{'ccp_alpha': 0.39414586537984836, 'criterion': 'squared_error', 'loss': 'squared_error', 'max_depth': 33, 'max_features': 8, 'min_samples_split': 6, 'n_estimators': 693}",,,,,,,,449,,,,,,,
128,0.1506793975830078,0.0034559013675748026,0.0003811359405517578,1.1793022611765286e-05,0.012887864618636266,friedman_mse,squared_error,19,2,6,791,"{'ccp_alpha': 0.012887864618636266, 'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 19, 'max_features': 2, 'min_samples_split': 6, 'n_estimators': 791}",-1.1785291230785255,-1.4083218818658605,-1.1777123793421085,-1.2872890162767237,-1.061344282147398,-1.2226393365421233,0.11716469239061882,320,-0.3971244056215591,-0.4262412026841205,-0.4000613418296417,-0.399446810669206,-0.4275552569923578,-0.410085803559377,0.013768475320944981
129,0.10771384239196777,0.0005131128894055514,0.00033841133117675783,3.1543417756159264e-06,0.012340946364526718,friedman_mse,squared_error,58,sqrt,7,571,"{'ccp_alpha': 0.012340946364526718, 'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 58, 'max_features': 'sqrt', 'min_samples_split': 7, 'n_estimators': 571}",-1.1760877050874288,-1.413323855178081,-1.2508884475494542,-1.2115468036854637,-1.1047204763774727,-1.23131345757558,0.102934301668993,334,-0.40890678445519285,-0.40483349324506995,-0.3964678898233199,-0.39566247345537353,-0.4534390310665133,-0.41186193440909397,0.02138310551256057
130,0.6448936939239502,0.011920751195917408,0.000411224365234375,1.0159429424465763e-05,0.03567162583292023,squared_error,huber,24,sqrt,6,962,"{'ccp_alpha': 0.03567162583292023, 'criterion': 'squared_error', 'loss': 'huber', 'max_depth': 24, 'max_features': 'sqrt', 'min_samples_split': 6, 'n_estimators': 962}",-1.1874180755039283,-1.3685048148838603,-1.1493153698405134,-1.312834008177016,-1.076554675779138,-1.2189253888368912,0.10705187430177937,315,-0.7612574789794271,-0.6671937935965204,-0.6735602974593694,-0.7112067732052877,-0.7164240460894654,-0.705928477866014,0.03390395430189296
131,0.14633703231811523,0.00039840205422183737,0.0002941608428955078,6.563053334840871e-06,0.23846153801007866,friedman_mse,huber,17,4,4,208,"{'ccp_alpha': 0.23846153801007866, 'criterion': 'friedman_mse', 'loss': 'huber', 'max_depth': 17, 'max_features': 4, 'min_samples_split': 4, 'n_estimators': 208}",-1.258989761110411,-1.2389468743429541,-1.0410156257087817,-1.30164722470254,-1.004072189491834,-1.1689343350713042,0.12179258576667286,187,-1.1188574060516752,-1.0687089428623868,-1.148158213767146,-1.0892609816933665,-1.1929453160797778,-1.1235861720908704,0.0438783917182216
132,0.5808215618133545,0.007683065685020668,0.00038743019104003906,1.0474149053806685e-05,0.2419051357318218,squared_error,huber,21,5,8,848,"{'ccp_alpha': 0.2419051357318218, 'criterion': 'squared_error', 'loss': 'huber', 'max_depth': 21, 'max_features': 5, 'min_samples_split': 8, 'n_estimators': 848}",-1.258989761109406,-1.2389468743429437,-1.0410156257530723,-1.3016472247033906,-1.0040721894877527,-1.168934335079313,0.1217925857585097,188,-1.1188574060517307,-1.0687089428623873,-1.1481582137649722,-1.089260981693348,-1.1929453160794932,-1.1235861720903864,0.043878391717889716
133,0.39215731620788574,0.005145740604918503,0.0003921985626220703,8.70146159691556e-06,0.13466272777165608,friedman_mse,absolute_error,45,5,7,877,"{'ccp_alpha': 0.13466272777165608, 'criterion': 'friedman_mse', 'loss': 'absolute_error', 'max_depth': 45, 'max_features': 5, 'min_samples_split': 7, 'n_estimators': 877}",-1.3107489931070364,-1.2759722982318555,-0.998461613192991,-1.2646285190022282,-1.1360698739132118,-1.1971762594894646,0.11565369848574995,266,-1.0454476210828803,-1.0050476543134756,-1.0362323369080775,-1.0904922877435295,-1.2194745759926189,-1.0793388952081164,0.07521753718110835
134,1.8117708206176757,0.0829349821609902,0.0007507801055908203,4.586940489818838e-05,0.03630471524718563,friedman_mse,absolute_error,23,3,5,925,"{'ccp_alpha': 0.03630471524718563, 'criterion': 'friedman_mse', 'loss': 'absolute_error', 'max_depth': 23, 'max_features': 3, 'min_samples_split': 5, 'n_estimators': 925}",-1.0010753984733676,-1.3134072145724964,-1.1966735480576463,-1.0985907319886887,-0.864688545293979,-1.0948870876772356,0.15486590864547217,20,-0.10205642277661545,-0.05389332975788857,-0.04305139801976751,-0.09153151349739727,-0.123574988315301,-0.08282153047339395,0.030083860936663726
135,0.27585453987121583,0.010071432846546982,0.0003600597381591797,8.803297310557631e-06,0.047520943585179415,squared_error,absolute_error,46,sqrt,7,207,"{'ccp_alpha': 0.047520943585179415, 'criterion': 'squared_error', 'loss': 'absolute_error', 'max_depth': 46, 'max_features': 'sqrt', 'min_samples_split': 7, 'n_estimators': 207}",-1.0381369560205798,-1.3289639820546344,-0.9983129750117378,-1.1121758178669208,-1.0292620329146382,-1.1013703527737022,0.11977855695754085,26,-0.38465339458766606,-0.2789835215053245,-0.39157514281336303,-0.38811177489548543,-0.5695584015779991,-0.4025764470759676,0.09360520885901026
136,0.06192898750305176,0.0017756185222646834,0.0002963542938232422,2.912222191734785e-06,0.022359905746788027,friedman_mse,squared_error,50,4,8,305,"{'ccp_alpha': 0.022359905746788027, 'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 50, 'max_features': 4, 'min_samples_split': 8, 'n_estimators': 305}",-1.0736032590661526,-1.34580503523489,-1.1876047363374018,-1.3192045671017132,-1.1298751272235266,-1.211218544992737,0.10572306732294906,299,-0.5175746320086189,-0.5321302677241692,-0.5120252545468358,-0.5284107132745379,-0.5356932753566778,-0.5251668285821679,0.008946069206258823
137,0.0006533622741699219,4.0533963274676155e-06,0.0,0.0,0.10025624011132522,friedman_mse,huber,20,9,5,264,"{'ccp_alpha': 0.10025624011132522, 'criterion': 'friedman_mse', 'loss': 'huber', 'max_depth': 20, 'max_features': 9, 'min_samples_split': 5, 'n_estimators': 264}",,,,,,,,446,,,,,,,
138,0.1263108253479004,0.003239115776282743,0.0003016471862792969,1.3442579916881813e-05,0.08966858267677355,friedman_mse,absolute_error,51,6,6,259,"{'ccp_alpha': 0.08966858267677355, 'criterion': 'friedman_mse', 'loss': 'absolute_error', 'max_depth': 51, 'max_features': 6, 'min_samples_split': 6, 'n_estimators': 259}",-1.221432322550408,-1.3808686812796678,-1.046956469537128,-1.2153053965794112,-0.7269950987933825,-1.1183115937479995,0.2223502011171865,46,-0.8893606981684966,-0.8527010890845552,-0.8229613971981269,-0.9170523329007948,-0.9613609753338447,-0.8886872985371637,0.04837642673504878
139,0.18656082153320314,0.0005893584862767992,0.0002964973449707031,3.6050907461997605e-06,0.10700824841894337,squared_error,huber,40,sqrt,8,288,"{'ccp_alpha': 0.10700824841894337, 'criterion': 'squared_error', 'loss': 'huber', 'max_depth': 40, 'max_features': 'sqrt', 'min_samples_split': 8, 'n_estimators': 288}",-1.223063740205637,-1.293795560174198,-1.0691539439177913,-1.2821705530916339,-0.9510156447030763,-1.1638398884184673,0.13315980943437736,145,-0.9954982686995906,-0.9533950841620212,-1.0082203885906935,-0.9782654897587706,-1.0819349419180126,-1.0034628346258176,0.04332580311512662
140,0.12021713256835938,0.0014293170106500681,0.00033016204833984374,3.3324060839950844e-06,0.7233477001061303,friedman_mse,squared_error,45,5,7,558,"{'ccp_alpha': 0.7233477001061303, 'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 45, 'max_features': 5, 'min_samples_split': 7, 'n_estimators': 558}",-1.2606890264114046,-1.2371289533846603,-1.0554558763797457,-1.2942939354132765,-0.9783612464736502,-1.1651858076125474,0.12482761244359057,155,-1.1188116852236054,-1.1266665417509898,-1.173288207029995,-1.112309760379158,-1.192021111783219,-1.1446194612333935,0.03194081667772809
141,0.09470839500427246,0.001464300132378996,0.00031652450561523435,2.3727141007661304e-06,0.16769347423751546,friedman_mse,squared_error,33,3,9,497,"{'ccp_alpha': 0.16769347423751546, 'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 33, 'max_features': 3, 'min_samples_split': 9, 'n_estimators': 497}",-1.2179833048973048,-1.2645689919926968,-1.039655717365413,-1.2760363505813492,-0.925546404777423,-1.1447581539228373,0.13860074870349437,71,-1.0794053000203228,-1.0303371723662909,-1.095934981638031,-1.039140208848169,-1.1616015098866463,-1.081283834551892,0.04699098115471575
142,0.10339727401733398,0.0014268308703369499,0.0002749919891357422,3.988365872636125e-06,0.11981513745045125,squared_error,huber,34,5,9,151,"{'ccp_alpha': 0.11981513745045125, 'criterion': 'squared_error', 'loss': 'huber', 'max_depth': 34, 'max_features': 5, 'min_samples_split': 9, 'n_estimators': 151}",-1.2041571222451604,-1.2851192461478556,-1.0310430012351617,-1.263462102701986,-0.9242051895364883,-1.1415973323733304,0.14060219997579518,67,-1.0269869996863537,-1.0004403908724324,-1.0606062002992576,-0.9997264480511049,-1.0967693052562208,-1.036905868833074,0.037298153063457795
