5.347453699983891973e+00,2.602933231269355829e+00,8.058153223307497195e-09,9.477443673797431417e-09,6.116827156394853304e+00
7.010843436754333298e-09,7.204893326424854472e+00,2.412036585795380009e-08,1.443965951455418390e-06,1.313140301320838132e-07
5.935646598686146191e+00,3.857039438673871778e+00,1.725521577390222400e-08,2.992179259562917591e-08,6.050653381666752040e+00
5.002865917989974544e-07,6.594917561545440954e+00,5.549063497799344269e+00,6.153016013524978511e+00,4.212141952339983675e+00
7.572211581326739882e+00,3.838473903666610757e-07,3.095834472870056068e-09,1.624056277477088071e-07,4.017571674770676005e+00
7.207932025947330956e+00,5.837990302163688305e+00,1.756521668233297395e-08,1.904417336974241547e-06,2.283650765755521395e+00
4.753308857618848219e-12,2.792477360419189126e-11,1.110223024625094946e-13,1.391109449854353610e-12,2.079430514759756043e+00
1.094400243828285846e-07,4.308938075415754021e+00,7.631166295159747648e+00,9.776732189965222641e-08,4.942975152294502905e+00
8.556913007528227785e-07,1.019714820550126808e-07,9.643855026938960714e-08,7.756197434191010487e+00,1.816276712522102684e-08
3.797063204619067546e-07,7.839250653467334641e-07,7.948388475923878538e+00,1.099824394266391242e-06,3.345171260037921772e-07
3.996802888650555657e-15,1.381783576447515220e-12,4.440892098500625176e-16,2.279287869552848917e-12,3.496501145818680545e+00
7.408530862822613194e+00,5.068085181778913655e-07,2.402286152334511010e-07,1.610504977255124236e-06,3.437079079090110658e-07
1.685077485560450435e-08,6.934396140178412438e+00,1.596524244864652337e-09,1.007962658054955300e-07,3.971258941406287423e-07
9.533196449925724792e-10,6.158529976029592845e+00,5.858284966524948456e-10,4.780076333611401369e-10,4.830448968280307120e+00
1.962254721724879584e-06,2.442425712124677953e-06,7.723566554479034303e-08,7.549354005650989130e+00,4.459966496507194123e+00
4.896370917260187916e+00,6.488604603047424035e+00,6.661824300553966793e+00,1.990918072716634115e-06,3.388279178663855973e+00
4.585787644386422294e-08,6.729395784717128848e+00,1.975083650233206713e-09,3.686460463425258641e-09,8.579290784368924783e-01
0.000000000000000000e+00,1.475390920437876405e-10,8.881784197001248379e-16,8.881784197001248379e-16,3.912021403254011265e+00
3.658243385212464891e-07,7.079022718077157883e+00,5.874418868969266657e-07,9.911920732390861395e-07,2.954488228834498909e+00
2.833411501406602953e-09,4.790116938246584688e+00,5.913403100346622360e-11,6.348255254804629653e-13,5.213219413255030688e+00
9.034685480181747628e-08,1.448909083217307022e-07,1.566127482093029530e-08,3.481396799083008714e-08,6.131225759714702406e+00
6.373088433324697988e+00,4.714825396642116019e-08,8.083100852049335208e-10,2.037234005168430723e-08,5.940527441847453183e+00
2.777540470129058095e-08,6.546308487257501696e+00,5.144129997616865874e-09,1.704919924027273731e-08,4.854622801876279148e+00
2.348550242893926792e-10,5.287033032198708051e-10,4.268585485069691571e-12,1.627542545166249899e-11,5.921577928744314434e+00
