2.809402695362497759e+00
2.514465452029544856e+00
2.912350664614939966e+00
3.616308761279100725e+00
2.468099531471619201e+00
2.292534757140544333e+00
4.335982696172474782e+00
4.887487895940721749e+00
3.139832617527747782e+00
2.965273066069282315e+00
3.511442890588055032e+00
3.173878458937465119e+00
4.455509411433684619e+00
2.693274915520055934e+00
3.475067230228610970e+00
4.346399457030730495e+00
3.609024228864472050e+00
4.329416684401583559e+00
3.775057150354988345e+00
4.223909766576744218e+00
4.426043520090655825e+00
3.045562289271309009e+00
2.322387720290225221e+00
3.310543013394024570e+00
3.414442608412175950e+00
3.131136910560194053e+00
3.342861804649192248e+00
3.610917912644224348e+00
3.454247290698400530e+00
3.391147045808653893e+00
2.230014400159210375e+00
3.856510295497887153e+00
5.061961921261596054e+00
3.054001181677966859e+00
2.631888840136646035e+00
2.248128907197986859e+00
2.708050201102210064e+00
3.152736022363655799e+00
3.846310462062764390e+00
2.484906649788000355e+00
2.512846018477241650e+00
3.380994674344635964e+00
2.646174797384122535e+00
2.005525858729667821e+00
1.547562508716012974e+00
3.043914402431234567e+00
5.194622130209271660e+00
2.694627180770069685e+00
