4.347726644482463598e-04,3.563031496014446020e-04,3.759720129892230034e-04,4.861920315306633711e-04,5.308114341460168362e-04
9.162352944258600473e-05,3.424991623646178596e-09,2.261403508896364656e-09,9.775264334166422486e-05,4.957108057368486698e-09
5.692793056368827820e-04,4.455593298189342022e-04,3.557905438356101513e-04,4.564044065773487091e-04,6.202997174113988876e-04
6.573534337803721428e-04,6.179682532092556357e-05,4.312614037189632654e-04,5.274115246720612049e-04,4.957108057368486698e-09
1.509644789621233940e-04,3.424991623646178596e-09,2.060594415524974465e-04,4.173768684267997742e-04,4.957108057368486698e-09
2.818536515292180411e-09,3.424991623646178596e-09,1.809972891351208091e-04,2.359076711755392353e-09,4.957108057368486698e-09
2.818536515292180411e-09,3.424991623646178596e-09,2.711295965127646923e-04,2.359076711755392353e-09,4.957108057368486698e-09
2.818536515292180411e-09,3.424991623646178596e-09,2.734724548645317554e-04,2.359076711755392353e-09,4.957108057368486698e-09
5.073916981928050518e-04,4.099001234862953424e-04,3.460824664216488600e-04,4.881826753262430429e-04,1.103963004425168037e-03
2.818536515292180411e-09,5.262696649879217148e-04,1.627785240998491645e-04,1.525632598031734233e-07,1.630447368370369077e-04
6.670186412520706654e-04,1.914333261083811522e-04,3.798970428761094809e-04,5.108853220008313656e-04,5.190977826714515686e-04
5.996922263875603676e-04,1.261872239410877228e-04,3.341450064908713102e-04,4.887159448117017746e-04,1.905456185340881348e-03
6.016480037942528725e-04,4.221062699798494577e-04,4.184287099633365870e-04,5.180934676900506020e-04,5.437819054350256920e-04
9.849131311057135463e-05,3.424991623646178596e-09,2.094839874189347029e-04,3.773999342229217291e-04,4.957108057368486698e-09
2.818536515292180411e-09,3.424991623646178596e-09,1.819340977817773819e-04,2.359076711755392353e-09,4.957108057368486698e-09
2.818536515292180411e-09,3.424991623646178596e-09,2.261403508896364656e-09,9.623799269320443273e-05,4.957108057368486698e-09
2.730664273258298635e-04,1.850088738137856126e-04,2.261403508896364656e-09,2.359076711755392353e-09,4.220683185849338770e-04
2.651242830324918032e-04,3.424991623646178596e-09,2.261403508896364656e-09,2.359076711755392353e-09,4.957108057368486698e-09
2.818536515292180411e-09,3.424991623646178596e-09,2.506414894014596939e-04,1.014406952890567482e-04,1.242128637386485934e-04
2.818536515292180411e-09,1.090756777557544410e-04,2.916904923040419817e-04,2.018878876697272062e-04,4.957108057368486698e-09
2.818536515292180411e-09,3.424991623646178596e-09,2.261403508896364656e-09,9.793072968022897840e-05,4.957108057368486698e-09
2.818536515292180411e-09,3.424991623646178596e-09,2.985109458677470684e-04,2.359076711755392353e-09,4.957108057368486698e-09
2.024384593823924661e-04,8.294646977446973324e-05,2.602330350782722235e-04,2.746335812844336033e-04,1.237254182342439890e-04
2.818536515292180411e-09,3.424991623646178596e-09,1.151452088379301131e-04,1.544768456369638443e-04,4.957108057368486698e-09
2.818536515292180411e-09,3.424991623646178596e-09,1.270216598641127348e-04,1.608282909728586674e-04,4.957108057368486698e-09
3.404287563171237707e-04,1.479804923292249441e-04,3.906699712388217449e-04,5.162496818229556084e-04,4.357687721494585276e-04
2.818536515292180411e-09,3.424991623646178596e-09,2.261403508896364656e-09,2.359076711755392353e-09,1.023534641717560589e-04
3.688284486997872591e-04,3.424991623646178596e-09,1.070644575520418584e-04,2.816452179104089737e-04,1.335706911049783230e-04
2.818536515292180411e-09,3.424991623646178596e-09,1.801154139684513211e-04,2.359076711755392353e-09,4.957108057368486698e-09
2.818536515292180411e-09,3.424991623646178596e-09,4.851126286666840315e-04,1.856774761108681560e-04,4.957108057368486698e-09
2.818536515292180411e-09,3.424991623646178596e-09,1.796966971596702933e-04,2.359076711755392353e-09,4.957108057368486698e-09
2.818536515292180411e-09,3.424991623646178596e-09,9.079342999029904604e-05,2.359076711755392353e-09,4.957108057368486698e-09
1.111817036871798337e-04,3.698510117828845978e-04,4.839610774070024490e-04,4.819632449652999640e-04,4.957108057368486698e-09
4.321190062910318375e-04,5.358668277040123940e-04,3.751484036911278963e-04,4.598498053383082151e-04,4.957108057368486698e-09
2.818536515292180411e-09,3.424991623646178596e-09,2.727553073782473803e-04,2.359076711755392353e-09,4.957108057368486698e-09
1.296918198931962252e-04,6.732236361131072044e-04,3.804979787673801184e-04,5.019737291149795055e-04,4.957108057368486698e-09
2.818536515292180411e-09,3.424991623646178596e-09,8.977724064607173204e-05,2.359076711755392353e-09,4.957108057368486698e-09
2.818536515292180411e-09,5.925346049480140209e-04,4.472050350159406662e-04,4.967269487679004669e-04,4.957108057368486698e-09
