4.115562769584357738e-04,7.658477406948804855e-04,2.450757019687443972e-04,4.257436667103320360e-04,4.595688951667398214e-04,3.369430196471512318e-04,3.036501875612884760e-04
2.313172542400820930e-09,3.017019079010196947e-09,4.494424832302001960e-09,2.375867724779823220e-09,3.025448558346965910e-09,2.074342475566481880e-09,4.711540168500505388e-05
4.044121305923908949e-04,5.629616789519786835e-04,9.331969777122139931e-04,4.292023659218102694e-04,4.416551091708242893e-04,3.316921065561473370e-04,3.073917469009757042e-04
2.313172542400820930e-09,3.017019079010196947e-09,4.494424832302001960e-09,2.375867724779823220e-09,3.025448558346965910e-09,2.074342475566481880e-09,4.701571015175431967e-05
4.048367263749241829e-04,8.314856677316129208e-04,3.378181136213243008e-04,4.186868609394878149e-04,5.233992123976349831e-04,3.440194413997232914e-04,2.927377645391970873e-04
4.828177625313401222e-04,3.017019079010196947e-09,4.494424832302001960e-09,4.445683152880519629e-04,3.025448558346965910e-09,4.133711045142263174e-04,3.720472450368106365e-04
2.313172542400820930e-09,3.017019079010196947e-09,4.494424832302001960e-09,2.375867724779823220e-09,3.025448558346965910e-09,4.192410269752144814e-04,2.031652401868200286e-09
2.313172542400820930e-09,3.017019079010196947e-09,4.494424832302001960e-09,1.603883720235899091e-04,3.025448558346965910e-09,2.074342475566481880e-09,9.423604933544993401e-05
2.482213021721690893e-04,3.017019079010196947e-09,4.494424832302001960e-09,1.935485197464004159e-04,1.054623498930595815e-04,1.046535544446669519e-04,3.899360890500247478e-04
3.602464857976883650e-04,3.017019079010196947e-09,4.494424832302001960e-09,1.760187733452767134e-04,3.564851649571210146e-04,2.690129913389682770e-04,3.787630703300237656e-04
2.190533705288544297e-04,3.017019079010196947e-09,4.494424832302001960e-09,2.375867724779823220e-09,2.249696990475058556e-04,4.148429798078723252e-05,3.689220466185361147e-04
4.118569195270538330e-04,4.941798979416489601e-04,1.051161554642021656e-03,3.897925489582121372e-04,4.432666755747050047e-04,3.308093000669032335e-04,3.105665091425180435e-04
2.313172542400820930e-09,3.017019079010196947e-09,4.494424832302001960e-09,2.375867724779823220e-09,1.030379717121832073e-04,2.074342475566481880e-09,8.037179941311478615e-05
8.756907482165843248e-05,3.017019079010196947e-09,7.441875641234219074e-05,2.375867724779823220e-09,3.025448558346965910e-09,6.056978236301802099e-05,1.433923898730427027e-04
4.107297572772949934e-04,6.379802944138646126e-04,7.508686394430696964e-04,4.230010090395808220e-04,6.294510676525533199e-04,3.387898614164441824e-04,2.926198940258473158e-04
1.620129623916000128e-04,5.520890117622911930e-04,4.768045037053525448e-04,1.922130468301475048e-04,1.757325298967771232e-05,3.356387605890631676e-04,3.012105880770832300e-04
4.008993855677545071e-04,7.691328646615147591e-04,6.531068356707692146e-04,4.125682171434164047e-04,7.452414138242602348e-04,3.372698556631803513e-04,2.791416191030293703e-04
4.821359470952302217e-04,3.017019079010196947e-09,4.494424832302001960e-09,4.457765608094632626e-04,3.025448558346965910e-09,4.061007639393210411e-04,4.172839107923209667e-04
2.313172542400820930e-09,3.017019079010196947e-09,4.494424832302001960e-09,2.375867724779823220e-09,3.025448558346965910e-09,2.074342475566481880e-09,4.276252730051055551e-05
2.313172542400820930e-09,3.017019079010196947e-09,4.494424832302001960e-09,1.612221967661753297e-04,3.025448558346965910e-09,2.074342475566481880e-09,2.031652401868200286e-09
1.215630327351391315e-04,3.017019079010196947e-09,4.494424832302001960e-09,1.626713783480226994e-04,3.025448558346965910e-09,1.790139649529010057e-04,2.028071612585335970e-04
3.137193270958960056e-04,3.017019079010196947e-09,4.494424832302001960e-09,1.622898271307349205e-04,8.129395428113639355e-05,4.372753028292208910e-05,3.016799455508589745e-04
1.286062761209905148e-04,3.017019079010196947e-09,4.494424832302001960e-09,2.375867724779823220e-09,3.025448558346965910e-09,7.231702329590916634e-05,7.571883907075971365e-05
2.313172542400820930e-09,3.017019079010196947e-09,2.109014894813299179e-04,1.488937705289572477e-04,1.579016134201083332e-05,2.074342475566481880e-09,2.031652401868200286e-09
2.313172542400820930e-09,3.017019079010196947e-09,8.095567318378016353e-05,3.233386960346251726e-04,2.417899668216705322e-04,2.074342475566481880e-09,2.031652401868200286e-09
4.906204412691295147e-04,3.017019079010196947e-09,4.494424832302001960e-09,1.757618738338351250e-04,3.025448558346965910e-09,3.697067440953105688e-04,2.782111405394971371e-04
2.313172542400820930e-09,3.017019079010196947e-09,4.494424832302001960e-09,2.375867724779823220e-09,8.543028525309637189e-05,2.074342475566481880e-09,3.925548662664368749e-05
2.313172542400820930e-09,3.017019079010196947e-09,4.494424832302001960e-09,2.375867724779823220e-09,3.025448558346965910e-09,2.074342475566481880e-09,4.714890746981836855e-05
3.674087638501077890e-04,3.732418990693986416e-04,3.561803896445780993e-05,2.245846844743937254e-04,3.025448558346965910e-09,3.395193489268422127e-04,2.230347890872508287e-04
1.604590215720236301e-04,3.017019079010196947e-09,4.494424832302001960e-09,2.375867724779823220e-09,3.025448558346965910e-09,2.074342475566481880e-09,1.172180759567709174e-06
2.313172542400820930e-09,3.017019079010196947e-09,4.494424832302001960e-09,2.375867724779823220e-09,3.025448558346965910e-09,2.074342475566481880e-09,2.031652401868200286e-09
1.739041181281208992e-04,1.688508928054943681e-04,4.494424832302001960e-09,2.375867724779823220e-09,2.180899318773299456e-04,2.861613465938717127e-04,2.718018076848238707e-04
5.419082008302211761e-04,1.736064587021246552e-04,1.001811178866773844e-04,4.241053538862615824e-04,3.025448558346965910e-09,4.045458917971700430e-04,3.052247629966586828e-04
1.427055103704333305e-04,3.017019079010196947e-09,7.297100819414481521e-05,2.375867724779823220e-09,3.025448558346965910e-09,2.074342475566481880e-09,2.031652401868200286e-09
2.405565464869141579e-04,4.053778538946062326e-04,4.494424832302001960e-09,2.375867724779823220e-09,3.025448558346965910e-09,1.071226433850824833e-04,9.393814980285242200e-05
2.273954596603289247e-04,3.017019079010196947e-09,4.494424832302001960e-09,2.375867724779823220e-09,3.025448558346965910e-09,2.074342475566481880e-09,4.265099778422154486e-05
4.371936665847897530e-04,6.629331619478762150e-04,4.494424832302001960e-09,3.944702912122011185e-04,4.573975729726953432e-06,3.437030536588281393e-04,2.018564991885796189e-04
3.361907147336751223e-05,3.017019079010196947e-09,4.494424832302001960e-09,2.375867724779823220e-09,3.025448558346965910e-09,2.074342475566481880e-09,2.031652401868200286e-09
2.313172542400820930e-09,3.017019079010196947e-09,4.494424832302001960e-09,2.375867724779823220e-09,3.025448558346965910e-09,2.074342475566481880e-09,4.338520739111118019e-05
2.894015633501112461e-04,1.672989892540499568e-04,4.494424832302001960e-09,4.024846421089023352e-04,3.025448558346965910e-09,2.074342475566481880e-09,2.031652401868200286e-09
2.313172542400820930e-09,3.017019079010196947e-09,4.494424832302001960e-09,2.375867724779823220e-09,3.025448558346965910e-09,3.063102485612034798e-04,3.027997736353427172e-04
5.276958108879625797e-05,3.017019079010196947e-09,4.494424832302001960e-09,2.375867724779823220e-09,2.778405614662915468e-04,4.243687435518950224e-04,3.259201184846460819e-04
2.313172542400820930e-09,3.017019079010196947e-09,4.494424832302001960e-09,2.375867724779823220e-09,8.239023009082302451e-05,2.074342475566481880e-09,2.031652401868200286e-09
2.313172542400820930e-09,3.017019079010196947e-09,4.494424832302001960e-09,1.602917764103040099e-04,3.025448558346965910e-09,2.074342475566481880e-09,3.297638322692364454e-04
2.313172542400820930e-09,3.017019079010196947e-09,4.494424832302001960e-09,2.375867724779823220e-09,2.076200617011636496e-04,2.291730488650500774e-04,3.841803409159183502e-04
2.313172542400820930e-09,3.017019079010196947e-09,4.494424832302001960e-09,2.375867724779823220e-09,3.025448558346965910e-09,2.074342475566481880e-09,1.880718627944588661e-04
2.313172542400820930e-09,3.017019079010196947e-09,4.494424832302001960e-09,2.375867724779823220e-09,3.025448558346965910e-09,1.853077701525762677e-04,2.031652401868200286e-09
4.330237570684403181e-04,6.356330704875290394e-04,3.263853141106665134e-04,4.331078962422907352e-04,5.332742584869265556e-04,3.382861323188990355e-04,3.018018906004726887e-04
