1.308999999999999941e+00,1.600000000000000033e-01,8.000000000000000444e-01,2.507999999999999829e+01,4.178731897175176624e-02,3.725438007590703426e-01,2.757793993168508679e-13,2.262917406452345727e-09,1.731947918415229057e-14,2.664535259100372147e-15,5.323009979138407566e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.936343525464272100e-08,6.700083236386324081e+00,5.360139785769209020e+00,1.386185834815092211e-06,4.519300457761915801e+00
0.000000000000000000e+00,2.399999999999999911e-01,1.000000000000000000e+00,1.059999999999999964e+01,4.020662757471112070e-02,4.114513421379374369e-01,1.272786320701871127e-10,3.307160761994190655e-09,3.726574604449856650e-12,3.136602089166073199e-12,6.033086368166071800e+00
1.233999999999999986e+00,3.200000000000000178e+00,1.917999999999999972e+01,5.339000000000000057e+01,5.994188806195468316e-02,4.286206726719389293e-01,6.816769371198228918e-14,1.515274571335320940e-09,4.938272013531476524e-13,5.151434834260593819e-14,4.948759024630896342e+00
1.135000000000000009e+00,4.839999999999999858e+00,1.662000000000000099e+01,1.855000000000000071e+01,1.192558892779366914e-01,5.984622004741504409e-01,2.818032473641935284e-10,5.170209645995430314e+00,1.693327700137265530e-10,1.138928728456680373e-09,5.283447762128635539e+00
0.000000000000000000e+00,6.400000000000000133e-01,4.410000000000000142e+00,4.870000000000000107e+00,5.537833137500011021e-02,3.541084391474008664e-01,6.440468573112674100e-08,5.465580251807926615e+00,1.320575203872086135e-09,6.685374473999362739e-10,5.748076462170811141e+00
1.312000000000000055e+00,4.099999999999999645e+00,2.030999999999999872e+01,3.475999999999999801e+01,7.335170238690094657e-02,4.847268042986617731e-01,6.123688221294687902e-10,6.572282969513191020e+00,7.528415665811186213e-10,6.495022295660726191e-10,9.773295686389900602e-07
1.352999999999999980e+00,3.520000000000000018e+00,1.651999999999999957e+01,1.346000000000000085e+01,5.346260492545529264e-02,3.706980925755768430e-01,6.383184808234013019e+00,6.819977917117175714e+00,2.181033321394105329e+00,2.727655541717961984e+00,8.232610706672361051e-04
1.201999999999999957e+00,5.160000000000000142e+00,2.114999999999999858e+01,3.370000000000000284e+01,1.095785469043866478e-01,5.581083016305496969e-01,3.063518327436710477e-10,4.066461928884344442e-08,4.608757819813329769e-12,4.789502128231778249e-13,5.780742856461720258e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.122972415151503889e-07,5.695533108248358012e+00,6.246084172755721475e+00,7.056585293145396953e+00,1.984673039760771492e-06
0.000000000000000000e+00,2.200000000000000178e+00,9.970000000000000639e+00,1.082000000000000028e+01,4.178731897175176624e-02,2.882492255719860119e-01,4.008975373088959687e-10,6.558197110214511127e+00,4.257766574684146475e-09,3.956768682643781413e-09,5.898756364428038214e-07
1.028000000000000025e+00,1.499999999999999944e-01,8.100000000000000533e-01,3.180000000000000160e+00,2.242837118548648978e-02,1.595671932336202858e-01,1.662374682215909567e-10,1.166533536366104480e-10,1.366839974527673898e-11,2.743725246624437563e-10,5.680172400705932212e+00
1.094999999999999973e+00,5.540000000000000036e+00,1.725000000000000000e+01,1.926999999999999957e+01,2.734960777475650695e-02,1.417632302757879936e-01,5.019616709681076076e-09,3.927770742563610605e-08,6.303846333622946176e-11,3.529199155076663753e-11,6.109247108046370833e+00
1.187999999999999945e+00,2.600000000000000089e+00,8.189999999999999503e+00,1.233999999999999986e+01,4.296907339318013080e-02,1.728946977521761130e-01,5.347453699983891973e+00,2.602933231269355829e+00,8.058153223307497195e-09,9.477443673797431417e-09,6.116827156394853304e+00
1.249000000000000110e+00,7.600000000000000089e-01,9.689999999999999503e+00,1.614999999999999858e+01,4.960561259497315439e-02,2.276296495710087020e-01,7.010843436754333298e-09,7.204893326424854472e+00,2.412036585795380009e-08,1.443965951455418390e-06,1.313140301320838132e-07
