1.094999999999999973e+00,8.099999999999999645e+00,1.561999999999999922e+01,4.571405894086760791e-02,2.669369111591730070e-01,6.779019706177436433e+00,5.272133031770475320e+00,5.725648592660628644e+00,2.222988550400581214e-07,4.747798195488900141e+00,1.964068394889296697e-07,2.496088002296408603e-07
1.481000000000000094e+00,5.599999999999999645e+00,2.194000000000000128e+01,1.322596895310444998e-01,8.188195075475364071e-01,2.190847503389807184e-11,4.629635775129867405e-09,6.077642243349034246e+00,1.237232538641509064e-12,3.823322030268938061e-08,1.674216321134595961e-13,3.815170401814610523e-12
0.000000000000000000e+00,1.100000000000000089e+00,6.610000000000000320e+00,2.410481506716443956e-01,1.253943462669258713e+00,4.798828001628262341e-12,3.482325539033202706e-12,5.497167787540961470e+00,9.750200646815515965e-12,2.320743594602024361e-09,7.052136652416507350e-13,1.539435245944057228e-12
1.167999999999999927e+00,1.699999999999999956e+00,5.889999999999999680e+00,5.192391604610654271e-02,4.315245841874508770e-01,7.939733532964417010e-08,6.458855322156694001e+00,6.081464674612855781e+00,4.031932113378304722e-09,2.600127603075347991e-06,1.470970978640141460e-08,1.247891737706610542e-08
1.131000000000000005e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.088932321132156213e-06,2.604682795434705966e-06,2.501111849566212056e-06,3.901309421577007952e-08,7.068689573481845123e+00,7.468282827833289620e-07,6.316066111752759227e+00
1.221999999999999975e+00,2.250000000000000000e+01,1.124000000000000021e+01,4.257551244019058823e-02,7.876021461823374814e-01,1.052171840923095985e-07,8.133679709816929266e-08,7.634416688947482468e-07,7.813186773909031935e+00,6.469559611922333106e-08,1.433413466530109127e-08,4.899405313884532526e-09
1.034000000000000030e+00,2.200000000000000178e+00,5.370000000000000107e+00,2.816441942446987201e-02,1.139433523068367760e-01,3.551317017604929614e-10,1.125074699437275618e-09,5.828945079064565604e+00,1.848119435095193950e-10,8.146818297870913280e-09,5.950573367208867647e-11,2.895528261561965481e-11
1.348999999999999977e+00,3.139999999999999858e+01,1.733999999999999986e+01,1.367205671564067915e-01,7.607993116307177894e-01,3.296794400265211358e-07,6.254280721730847148e+00,6.113799112033697192e+00,3.075653107084751797e-08,1.972188816007573342e+00,1.182025683066963540e+00,1.760589452991069948e+00
1.002000000000000002e+00,1.899999999999999911e+00,5.620000000000000107e+00,2.489596010748497748e-02,8.242630086077190610e-02,7.486394260522825306e+00,1.651582579521789456e-06,5.569828047996944420e+00,8.255807986600483012e-07,1.622131938729701649e-06,3.569243392247322529e-07,5.343532330028553401e-07
1.086999999999999966e+00,1.159999999999999964e+01,1.500000000000000000e+01,5.346260492545529264e-02,3.094172257781399593e-01,9.646961310644116644e-07,3.906344912965378224e+00,6.082931569295690899e+00,2.914775196070075931e-07,5.513310114349020630e+00,1.319833328793475831e-07,5.438271196486175024e-08
1.336999999999999966e+00,3.189999999999999858e+01,3.978000000000000114e+01,2.926990030439297064e-01,1.066064897459677363e+00,5.327962202458695829e-06,5.452441081551646640e+00,4.728048522019889788e+00,8.127385012232622403e-08,1.686355613431568257e+00,3.389499792327464205e-06,7.787463673501596517e+00
1.247999999999999998e+00,5.239999999999999858e+01,1.935999999999999943e+01,7.481644064517471715e-02,4.858633295973346367e-01,2.577153923697774223e-08,1.739742174396039731e+00,5.494763891464993222e+00,5.382827516908227252e-11,6.654010540443449528e+00,2.822036431353402402e-08,2.524421884086840452e-08
1.423999999999999932e+00,1.710000000000000142e+01,3.439000000000000057e+01,7.954300740290606853e-02,8.992184178513727977e-01,7.031745960303624373e-08,4.570539523746621235e-07,4.645939566819582645e+00,7.649615193258497037e+00,4.373363442347917326e-08,6.381929631046642290e-09,8.270903958295310323e-10
1.318999999999999950e+00,4.289999999999999858e+01,2.173000000000000043e+01,1.556396337597763802e-01,7.020857214358249276e-01,6.146358975443624557e-10,1.248301295467135825e-07,6.584790802266628162e+00,3.937272729992651951e-11,1.621004212705110832e-07,2.574118695941772426e-11,8.774159176609159858e-11
1.296000000000000041e+00,1.480000000000000071e+01,2.416000000000000014e+01,1.501421618485586085e-01,7.463227650899529886e-01,8.416293796322815312e-08,6.828715770735221291e+00,5.932235473582860408e+00,9.980552064126105592e-08,1.468385340980686665e-07,5.192852356845324718e-09,2.619457092245347478e-09
1.340999999999999970e+00,3.539999999999999858e+01,1.601000000000000156e+01,8.884456272700426427e-02,4.898179083014506663e-01,2.220446049250312834e-16,2.220446049250312834e-16,4.844186485718683599e+00,5.750955267556656922e-13,4.419067333306137220e-10,8.881784197001248379e-16,8.881784197001248379e-16
1.129000000000000004e+00,3.899999999999999911e+00,2.598999999999999844e+01,3.702787975577494228e-02,2.681097298084783032e-01,2.712779297705789092e-08,3.154966662934238997e+00,6.508094521021757117e+00,2.051532277181304122e-10,3.771653637569990055e-07,7.705813761888815320e-10,6.256135607604435889e-10
0.000000000000000000e+00,3.600000000000000089e+00,4.892999999999999972e+01,2.794387882870204565e-01,1.087142279383807697e+00,1.826771619975501970e+00,3.881138112983289368e+00,3.490298632796069001e+00,3.107393005702376865e+00,3.371011488101824383e-01,7.046509155685220627e+00,7.572968866084373474e+00
1.157000000000000028e+00,2.830000000000000071e+01,1.190000000000000036e+01,7.773117965239201288e-02,4.274861090957855492e-01,7.834790039642956394e+00,1.773065170435608593e-06,2.590524792202639561e-07,4.396940670372011953e-08,8.337308876077015414e-07,5.828517835098016724e-07,5.610508669168581904e-07
1.241000000000000103e+00,1.055999999999999943e+02,2.442999999999999972e+01,1.102529173534030071e-01,5.286596452349898723e-01,1.634137269932415730e-11,7.626839157315673885e-10,5.525452695963800842e+00,5.366818100893993279e-11,1.395854097999154899e-09,4.525935182176671138e-12,3.284705840650593695e-12
1.147000000000000020e+00,1.000000000000000000e+01,3.459999999999999964e+00,8.955188288645411776e-02,7.245216271185627166e-01,8.204548151976541364e-13,5.654943180228835268e-11,5.652489180268650770e+00,3.016475957902000827e-12,4.104309328416019002e-09,4.996003610813079476e-14,7.815970093360796598e-14
1.106000000000000094e+00,5.099999999999999645e+00,4.059999999999999609e+00,4.688519083771013063e-02,3.051363189436392953e-01,1.554312234475207166e-14,3.241851231905404718e-14,2.890363598649281940e+00,2.409183963436299392e-13,3.639435419037746754e-10,1.554312234475217973e-15,6.661338147750937270e-16
1.133000000000000007e+00,4.799999999999999822e+00,7.339999999999999858e+00,5.537833137500011021e-02,5.794405971397971200e-01,7.857186237157452014e-08,6.874050725176155119e+00,5.690841124257126182e+00,1.459245247315055067e-08,2.834257653267021769e-07,6.810422869109563961e-09,3.355612226895051388e-09
1.409000000000000030e+00,2.450000000000000000e+01,2.600000000000000000e+01,1.448854182871422425e-01,7.614767795447017207e-01,1.354853561756138011e-09,3.800309815254016801e-07,6.278521309653349647e+00,1.223687817741098916e-12,7.136747808470991605e-07,4.159117494842112386e-12,2.373854446065208531e-10
1.302999999999999936e+00,6.999999999999999556e-01,1.280000000000000071e+01,7.481644064517471715e-02,5.456781497920255575e-01,3.530371550029768119e-10,1.661533119497956615e-08,6.369900982828227143e+00,5.730857993945179759e-09,1.441775843867052775e-08,3.252509372888964278e-11,1.258881887614541031e-11
1.112000000000000099e+00,0.000000000000000000e+00,5.549999999999999822e+00,5.690485133647263383e-02,3.447851226326605900e-01,2.282707356445238255e-11,8.636047432357814230e-11,5.680172088239148209e+00,8.094541004690310897e-09,1.870978259458908683e-09,7.865708084833373795e-12,1.400435323261191799e-12
1.272000000000000020e+00,5.120000000000000284e+01,8.250000000000000000e+00,6.966809691159564499e-02,4.885507165004442376e-01,7.002038097957855811e+00,6.482553402004781695e+00,3.113116042637998682e+00,8.103740596851792744e-07,6.539445529601473547e-07,2.668616828932949840e-07,2.642432548942520900e-08
1.139999999999999902e+00,9.400000000000000355e+00,3.518999999999999773e+01,1.392492175716070479e-01,7.317498835272634450e-01,4.222716776989753877e-06,4.454404869910656650e+00,1.036637089985698725e-06,8.701563180002512134e-08,2.790624392879327753e-06,1.357449934385674848e-06,8.045265994549973598e+00
1.028000000000000025e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.045400510724598340e-07,2.560682237523576627e-06,5.556743928620753614e+00,7.016342149312131132e-09,6.708110465001191791e+00,2.041604198175596493e-08,1.094979922955673919e-08
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.530376459816197814e-06,3.417395946250651449e-06,1.370765146029913028e-06,1.034184595552266599e-07,2.695806419720849791e-06,7.934188473197959723e+00,5.571796808284066316e+00
1.110999999999999988e+00,1.040000000000000036e+01,5.040000000000000036e+00,4.218159451576627278e-02,5.536403362313542242e-01,3.165713330217746494e-08,1.661528856241612861e-08,5.117992624606123364e+00,7.841050444835558298e-09,1.004483606898523498e-09,1.932942026791435362e-09,2.541586940584353601e-10
0.000000000000000000e+00,1.157000000000000028e+02,2.744999999999999929e+01,9.586645347854257093e-02,8.969118408260251529e-01,2.368484742915487828e+00,6.992094295671026138e+00,4.547400852213994287e-07,6.561961213177946561e+00,1.836395826651921137e-07,5.266116118141455971e+00,1.053407190393432145e-07
1.052000000000000046e+00,1.100000000000000089e+00,6.209999999999999964e+00,3.342375548694972998e-02,2.545480771089738692e-01,1.080847921691482304e-06,2.536264185999206402e-06,4.877644120110697479e+00,2.698824061117377786e-08,3.857820791466978867e-06,2.591612206523690308e-07,8.091221399628603095e+00
